config,set,n,n_stab,r,rho,mae,rmse,stab_bias,stab_rho,stab_mae,auc_stab,detpr30,ndcg30,dims,secs
diag,tsu_oof,12359,535,0.7749717656667681,0.7570742878536553,0.4664521612268447,0.6424835891377012,0.7985145267557795,0.21628210412810459,0.7998879445077766,0.8353854982105144,0.5,0.36523276709928154,128,145
diag,fireprot_le500,3205,408,0.6469945472311537,0.6593852456490417,0.8031868311039398,1.2238548334194508,1.4147461851256373,-0.011671458560132637,1.4147461851256373,0.7391313872706753,0.6,0.19885906402259204,128,145
base+diag,tsu_oof,12359,535,0.788064634177665,0.7874554160210641,0.4329682013823827,0.6296203571587228,0.7061986793152575,0.24363575381519367,0.7192091500302867,0.8535207972379953,0.7666666666666667,0.5060691171751479,384,220
base+diag,fireprot_le500,3205,408,0.5674775810993858,0.5161737464529106,0.9293255668994573,1.3187789431453523,1.7278373166356387,0.22598528279162344,1.730094788955713,0.6472454730909166,0.7,0.1978283763208591,384,220
dz_cw,tsu_oof,12359,535,0.7911639673410404,0.773389094150447,0.4493784244221245,0.6216085312142273,0.7555291936527767,0.2090353911425755,0.7600276522476208,0.8474686365763282,0.7,0.42058703678311765,256,168
dz_cw,fireprot_le500,3205,408,0.6647597173107951,0.6900066683252121,0.7752101873434527,1.202122890334378,1.3606818675079977,0.019034492770116224,1.3606818675079977,0.7579479414218315,0.5666666666666667,0.19102828068764968,256,168
