config,set,n,n_stab,r,rho,mae,rmse,stab_bias,stab_rho,stab_mae,auc_stab,detpr30,ndcg30,dims,secs
diag,tsu_oof,12359,535,0.7749717656667681,0.7570742878536553,0.4664521612268447,0.6424835891377012,0.7985145267557795,0.21628210412810459,0.7998879445077766,0.8353854982105144,0.5,0.36523276709928154,128,150
diag,s669_full,629,74,0.5742031473036644,0.5830989852810028,0.9312708929174011,1.2945038001245641,2.023855092620165,0.05952416540841514,2.023855092620165,0.7175310445580716,0.4666666666666667,0.3658788453766944,128,150
dz,tsu_oof,12359,535,0.7921605003163971,0.7767170967172002,0.4462077803025097,0.6201440939163734,0.7343928785975982,0.2515519378848694,0.7406692426434038,0.8587963021511767,0.6666666666666666,0.4181074656023261,256,211
dz,s669_full,629,74,0.559190535337588,0.5678554545687954,1.0057709394657415,1.3658995753985594,1.8789255383997219,0.07433854206556176,1.8789255383997219,0.7161431701972243,0.5333333333333333,0.3574788470417863,256,211
dz_cw,tsu_oof,12359,535,0.7911639673410404,0.773389094150447,0.4493784244221245,0.6216085312142273,0.7555291936527767,0.2090353911425755,0.7600276522476208,0.8474686365763282,0.7,0.42058703678311765,256,215
dz_cw,s669_full,629,74,0.5653933821553314,0.5782916876665294,0.9204279299400212,1.303409024279446,1.9935174377688087,-0.04790969410921219,1.9935174377688087,0.7225712198685171,0.4666666666666667,0.42403122384252623,256,215
