config,set,n,n_stab,r,rho,mae,rmse,stab_bias,stab_rho,stab_mae,auc_stab,detpr30,ndcg30,dims,secs
onehot,tsu_oof,12359,535,0.5046957012984297,0.47812147666116295,0.6550026952921439,0.877166592130674,1.2367717047020272,0.0034821199143589433,1.2367717047020272,0.6901307178177127,0.1,0.10585172518533016,40,85
onehot,s669,541,69,0.29458513457567526,0.36851211843658216,1.1425953182751907,1.569127094884725,2.314433073216723,-0.13165929293235665,2.314433073216723,0.58783161385409,0.26666666666666666,0.13098727631554427,40,85
diag,tsu_oof,12359,535,0.7749717656667681,0.7570742878536553,0.4664521612268447,0.6424835891377012,0.7985145267557795,0.21628210412810459,0.7998879445077766,0.8353854982105144,0.5,0.36523276709928154,128,109
diag,s669,541,69,0.5569911137117833,0.5687257300052354,0.9767799808194656,1.3570048471066511,2.082001762630947,0.08183854060736394,2.082001762630947,0.7053242446573323,0.43333333333333335,0.36434892098626526,128,109
