config,set,n,n_stab,r,rho,mae,rmse,stab_bias,stab_rho,stab_mae,auc_stab,detpr30,ndcg30,dims,secs
cw+bio_t,tsu_oof,12359,535,0.7982574864166121,0.772204146743992,0.4467083518661751,0.6182595668932829,0.5593504719822909,0.2616730743008678,0.6195124214376322,0.8654858485197222,0.7333333333333333,0.5834402806836221,292,249
cw+bio_t,s669,541,69,0.5239261651055749,0.5418753294849427,0.9897410209399701,1.4019493871930115,1.9045115146235059,-0.06586558739368906,1.9209880437775086,0.7038811102923115,0.4666666666666667,0.40003423669708615,292,249
base+cw+bio_t,tsu_oof,12359,535,0.7925259561135427,0.7841769488888441,0.4364861029497209,0.6277069462577943,0.5612325372660151,0.2642288661700424,0.6298708678485351,0.8608143740594134,0.7333333333333333,0.5450941980388245,548,452
base+cw+bio_t,s669,541,69,0.5106231199559985,0.5374434491391595,1.1050459185874102,1.4849913438334537,1.824172845701439,0.0007310276070331749,1.833120002720239,0.7006263817243921,0.4666666666666667,0.44064114571737734,548,452
